pincode,districtCode,districtNameEnglish,subdistrictCode,subdistrictNameEnglish,villageCode,villageNameEnglish
207121,138,Etah,1008,Etah,214964,Chaprai Sikandarpur
207001,138,Etah,1008,Etah,214926,Chhitauni
207122,138,Etah,1008,Etah,214763,Dastampur
207121,138,Etah,1008,Etah,215034,Gadiyasheelam
207122,138,Etah,1008,Etah,214771,Jhinwar
207121,138,Etah,1008,Etah,214967,Kadampur
207121,138,Etah,1008,Etah,214999,Kawar
207121,138,Etah,1008,Etah,215067,Kulla Habibpur
207121,138,Etah,1008,Etah,215028,Kunwarpur Nagriya
207121,138,Etah,1008,Etah,215093,Lothara
207301,138,Etah,1008,Etah,214806,Majharau
207122,138,Etah,1008,Etah,214756,Margaya
207121,138,Etah,1008,Etah,215099,Mubarikpur Rijor
207122,138,Etah,1008,Etah,214757,Nagala Fakir
207301,138,Etah,1008,Etah,214814,Nagala Punni
207302,138,Etah,1008,Etah,214867,Paindapur
207301,138,Etah,1008,Etah,215019,Pipehra
207001,138,Etah,1008,Etah,214935,Pooth
207121,138,Etah,1008,Etah,215065,Rasakpur
207301,138,Etah,1008,Etah,214775,Rasidpur Khalsa
207301,138,Etah,1008,Etah,215071,Shahwazpur
207122,138,Etah,1008,Etah,214758,Sidrai
207001,138,Etah,1008,Etah,214937,Yusufpur Urf Nagla Dhani
207301,138,Etah,1009,Jalesar,215168,Akbarpur Satha
207302,138,Etah,1009,Jalesar,215164,Arabgarh
207302,138,Etah,1009,Jalesar,215147,Ataullapur
207301,138,Etah,1009,Jalesar,215261,Babarpur
207302,138,Etah,1009,Jalesar,215193,Bahadurpur Kasimpur
207302,138,Etah,1009,Jalesar,215230,Balesara
207302,138,Etah,1009,Jalesar,215191,Barasamaspur
207302,138,Etah,1009,Jalesar,215252,Daulatpur Gilaula
207302,138,Etah,1009,Jalesar,215204,Gorakhpur
207302,138,Etah,1009,Jalesar,215205,Gwaliyara
207302,138,Etah,1009,Jalesar,215159,Hasangarh
207302,138,Etah,1009,Jalesar,215143,Jamalpur Durjan
207302,138,Etah,1009,Jalesar,215132,Jamon
207302,138,Etah,1009,Jalesar,215134,Khera Gwarau
207301,138,Etah,1009,Jalesar,215238,Kheriataj
207302,138,Etah,1009,Jalesar,215187,Kosma
207301,138,Etah,1009,Jalesar,215232,Kuswa
207302,138,Etah,1009,Jalesar,215253,Lodhipur
207302,138,Etah,1009,Jalesar,215124,Misauli
207302,138,Etah,1009,Jalesar,215130,Nagla Chand
207302,138,Etah,1009,Jalesar,215125,Nagwai
207302,138,Etah,1009,Jalesar,215214,Narhuli
207302,138,Etah,1009,Jalesar,215150,Patna
207302,138,Etah,1009,Jalesar,215123,Pavra
207302,138,Etah,1009,Jalesar,215220,Rasidpur Mitraul
207302,138,Etah,1009,Jalesar,215208,Sakara
207302,138,Etah,1009,Jalesar,215184,Salwahanpur
207302,138,Etah,1009,Jalesar,215202,Shakrauli
207302,138,Etah,1009,Jalesar,215122,Sirgawan
207302,138,Etah,1009,Jalesar,215194,Takhawan
207301,138,Etah,1009,Jalesar,215235,Uderi
207302,138,Etah,1009,Jalesar,215203,Walipur Urf Nagla Wale
206124,139,Etawah,839,Bharthana,147849,Bishuna Mai
206126,139,Etawah,839,Bharthana,147833,Daipur
206126,139,Etawah,839,Bharthana,147835,Dharampur
206126,139,Etawah,839,Bharthana,147766,Ibrahimpur
206127,139,Etawah,839,Bharthana,147856,Lakhana
206124,139,Etawah,839,Bharthana,147872,Megoopur
206126,139,Etawah,839,Bharthana,147753,Mugalpur Nraini
206124,139,Etawah,839,Bharthana,147865,Naudhna
206124,139,Etawah,839,Bharthana,147844,Sarai Jalal
206124,139,Etawah,839,Bharthana,147868,Sherpur Rasoolpur
206124,139,Etawah,839,Bharthana,147869,Sunbarsa Bhatpur
206127,139,Etawah,840,Chakarnagar,147912,Ababakerpur
206127,139,Etawah,840,Chakarnagar,147924,Ahmadpur
206127,139,Etawah,840,Chakarnagar,147923,Asadpur
206126,139,Etawah,840,Chakarnagar,147909,Dadora
206127,139,Etawah,840,Chakarnagar,147919,Ekari
206124,139,Etawah,840,Chakarnagar,147969,Ganiyawer
206124,139,Etawah,840,Chakarnagar,147937,Nagla Maha Singh Pur
206127,139,Etawah,840,Chakarnagar,147931,Nagla Sarangpur
206124,139,Etawah,840,Chakarnagar,148005,Nibi
206127,139,Etawah,840,Chakarnagar,147920,Vidhipur
206245,139,Etawah,836,Jaswantnagar,147342,Ajabpur Beebamau
206245,139,Etawah,836,Jaswantnagar,147322,Alai
206245,139,Etawah,836,Jaswantnagar,147367,Bhikhanpur
206245,139,Etawah,836,Jaswantnagar,147336,Dhauraira
206245,139,Etawah,836,Jaswantnagar,147370,Garampur
206245,139,Etawah,836,Jaswantnagar,147409,Jainpur Nagar
206245,139,Etawah,836,Jaswantnagar,147369,Jasohan
206245,139,Etawah,836,Jaswantnagar,147358,Jugora
206245,139,Etawah,836,Jaswantnagar,147324,Kakarai
206245,139,Etawah,836,Jaswantnagar,147364,Ludhpura Jaswant Nagar
206245,139,Etawah,836,Jaswantnagar,147371,Mohabbatpur Jasohan
206245,139,Etawah,836,Jaswantnagar,147349,Naglataur
206245,139,Etawah,836,Jaswantnagar,147377,Parsauwa
206245,139,Etawah,836,Jaswantnagar,147381,Rai Nagar
206245,139,Etawah,836,Jaswantnagar,147351,Rajpurtameri
206245,139,Etawah,836,Jaswantnagar,147372,Sakhaua
206245,139,Etawah,836,Jaswantnagar,147368,Sirsa Bibamau
206245,139,Etawah,836,Jaswantnagar,147391,Siyapur Etgawan
206245,139,Etawah,836,Jaswantnagar,147405,Takpura Sarai Jalal
206245,139,Etawah,836,Jaswantnagar,147339,Tijora
206245,139,Etawah,836,Jaswantnagar,147380,Utrai
209625,141,Farrukhabad,832,Farrukhabad,146238,Ajmat Pur
209625,141,Farrukhabad,832,Farrukhabad,940050,Allahnagar Urf Barhpur
209625,141,Farrukhabad,832,Farrukhabad,146196,Arrapahadpur
209625,141,Farrukhabad,832,Farrukhabad,146181,Badakrasu Urf Ranigarh
209739,141,Farrukhabad,832,Farrukhabad,146481,Bahora
209739,141,Farrukhabad,832,Farrukhabad,146480,Bahorik Pur
209739,141,Farrukhabad,832,Farrukhabad,146455,Bahorna
209739,141,Farrukhabad,832,Farrukhabad,146484,Bhadausa
209739,141,Farrukhabad,832,Farrukhabad,146442,Bhulanpur Chirpura
209651,141,Farrukhabad,832,Farrukhabad,146398,Chausey Pur
209739,141,Farrukhabad,832,Farrukhabad,146457,Dan Mandi
209739,141,Farrukhabad,832,Farrukhabad,146461,Farida Pur
209739,141,Farrukhabad,832,Farrukhabad,146528,Fatehpur Kaiysthan
209739,141,Farrukhabad,832,Farrukhabad,146493,Fatehpur Raysaheb
209651,141,Farrukhabad,832,Farrukhabad,146380,Ganeshpur Dehamafi
209625,141,Farrukhabad,832,Farrukhabad,146198,Hathipur
209739,141,Farrukhabad,832,Farrukhabad,146517,Iqbal Patti
209651,141,Farrukhabad,832,Farrukhabad,146308,Jajpur Banjara
209625,141,Farrukhabad,832,Farrukhabad,146184,Karanpur
209625,141,Farrukhabad,832,Farrukhabad,146211,Kharbandi Nagla Wazir
209625,141,Farrukhabad,832,Farrukhabad,146290,Khurram Pur
209739,141,Farrukhabad,832,Farrukhabad,146460,Kunara Pur
209739,141,Farrukhabad,832,Farrukhabad,146426,Mahrupur Bijal
209651,141,Farrukhabad,832,Farrukhabad,146408,Mandal Shankarpur
209651,141,Farrukhabad,832,Farrukhabad,146339,Maudha
209625,141,Farrukhabad,832,Farrukhabad,146296,Nagla Soodan
209739,141,Farrukhabad,832,Farrukhabad,146505,Narain Pur
209739,141,Farrukhabad,832,Farrukhabad,940058,Narayanpur Ghadiya
209739,141,Farrukhabad,832,Farrukhabad,146464,Panju Khiria
209739,141,Farrukhabad,832,Farrukhabad,146469,Pataunja
209625,141,Farrukhabad,832,Farrukhabad,146299,Phaguna Atanpur
209625,141,Farrukhabad,832,Farrukhabad,146318,Pipar Gaon
209625,141,Farrukhabad,832,Farrukhabad,146264,Pithupur Mehdia
209739,141,Farrukhabad,832,Farrukhabad,146472,Raypur
209651,141,Farrukhabad,832,Farrukhabad,146336,Shekh Pur Khajuri
209625,141,Farrukhabad,832,Farrukhabad,146349,Sikander Pur
209739,141,Farrukhabad,832,Farrukhabad,146438,Tanda Bahrampur
209651,141,Farrukhabad,832,Farrukhabad,146328,Tera
209625,141,Farrukhabad,832,Farrukhabad,146244,Wahid Pur
209503,141,Farrukhabad,830,Kaimganj,145885,Alehpurpit Dhauleshwar
209503,141,Farrukhabad,830,Kaimganj,145908,Aliyapiur Majra Kisroli
209505,141,Farrukhabad,830,Kaimganj,145633,Ataggapur
209505,141,Farrukhabad,830,Kaimganj,145668,Dhaunpura
209505,141,Farrukhabad,830,Kaimganj,145716,Jarara
209651,141,Farrukhabad,830,Kaimganj,145694,Jasupur
209503,141,Farrukhabad,830,Kaimganj,145896,Kuiyankhera
209503,141,Farrukhabad,830,Kaimganj,145852,Ladmpur Doyam
209505,141,Farrukhabad,830,Kaimganj,145577,Mantpura
209503,141,Farrukhabad,830,Kaimganj,145920,Muzaffar Patti
209625,141,Farrukhabad,830,Kaimganj,145990,Natwara
209503,141,Farrukhabad,830,Kaimganj,145842,Nayamatpur Bhuksi
209503,141,Farrukhabad,830,Kaimganj,145738,Nibalpur
209505,141,Farrukhabad,830,Kaimganj,145615,Noorpur Gadiya
209505,141,Farrukhabad,830,Kaimganj,145664,Pahadpur
209503,141,Farrukhabad,830,Kaimganj,145872,Parashrampur Patti
209503,141,Farrukhabad,830,Kaimganj,145918,Pasiyapur
209505,141,Farrukhabad,830,Kaimganj,145580,Raukri
209505,141,Farrukhabad,830,Kaimganj,145672,Rudayan
209505,141,Farrukhabad,830,Kaimganj,145598,Savitapur Biharipur
209505,141,Farrukhabad,830,Kaimganj,145652,Sikandarpur Khas
209503,141,Farrukhabad,830,Kaimganj,145848,Sultanganj Khareta
209505,141,Farrukhabad,830,Kaimganj,145658,Sultanpur Palnapur
209505,141,Farrukhabad,830,Kaimganj,145661,Tarapur Bhoyapur
212659,142,Fatehpur,877,Bindki,156373,Akbarpur Bahar Chhetra
212635,142,Fatehpur,877,Bindki,156473,Alamganj
212659,142,Fatehpur,877,Bindki,156339,Banthara
212659,142,Fatehpur,877,Bindki,156523,Bhata
212659,142,Fatehpur,877,Bindki,156179,Bhelgaon
212659,142,Fatehpur,877,Bindki,156356,Chaklal Bibi
212635,142,Fatehpur,877,Bindki,156284,Chakmohiuddinpur
212635,142,Fatehpur,877,Bindki,156502,Darota Lalpur
212635,142,Fatehpur,877,Bindki,156288,Darveshabad
212659,142,Fatehpur,877,Bindki,156358,Faizabad
212663,142,Fatehpur,877,Bindki,156477,Gopalpur Ghaghaura
212635,142,Fatehpur,877,Bindki,156363,Jalalpur Neori
212635,142,Fatehpur,877,Bindki,156282,Janta
212663,142,Fatehpur,877,Bindki,156517,Khurmabad
212635,142,Fatehpur,877,Bindki,156460,Kushara
212635,142,Fatehpur,877,Bindki,156511,Madna
212659,142,Fatehpur,877,Bindki,156462,Mampur
212635,142,Fatehpur,877,Bindki,156411,Manapur
212663,142,Fatehpur,877,Bindki,156391,Rampur
221711,126,Ballia,975,Belthara Road,197897,Jhampur
221715,126,Ballia,975,Belthara Road,197825,Karim Ganj
221715,126,Ballia,975,Belthara Road,197847,Kurha Tetra
221715,126,Ballia,975,Belthara Road,197851,Mahendua
221715,126,Ballia,975,Belthara Road,197701,Mubarakpur
221711,126,Ballia,975,Belthara Road,197957,Rampur Hazia
221715,126,Ballia,975,Belthara Road,197726,Saryan
221715,126,Ballia,975,Belthara Road,197840,Tendua Patti Farsatar
221715,126,Ballia,975,Belthara Road,197689,Tenduhari
221715,126,Ballia,975,Belthara Road,197705,Tirnai Khurd
221711,126,Ballia,975,Belthara Road,197901,Trilok Manda
221715,126,Ballia,975,Belthara Road,197838,Usmanpur
221712,126,Ballia,977,Rasra,198358,Akhanpura
277123,126,Ballia,977,Rasra,198469,Allipur T. Sawan
221712,126,Ballia,977,Rasra,198400,Amhara
221712,126,Ballia,977,Rasra,198347,Amhar Patti Uttar
221712,126,Ballia,977,Rasra,198285,Atarsuwakala
221712,126,Ballia,977,Rasra,198276,Azizpur
221712,126,Ballia,977,Rasra,198361,Baniya Bandh Ander
221712,126,Ballia,977,Rasra,198445,Bastoura
221712,126,Ballia,977,Rasra,198413,Beswan
221712,126,Ballia,977,Rasra,198315,Bhikharipur
221712,126,Ballia,977,Rasra,198296,Chak Katiyari Narni
221711,126,Ballia,977,Rasra,198264,Chak Pandit
221712,126,Ballia,977,Rasra,198283,Chak Semara
221712,126,Ballia,977,Rasra,198389,Chkia Toufir
221712,126,Ballia,977,Rasra,198287,Dhakha T. Kope
221712,126,Ballia,977,Rasra,198407,Dinkarpur
221711,126,Ballia,977,Rasra,198224,Gauritar
221711,126,Ballia,977,Rasra,198559,Goura
221712,126,Ballia,977,Rasra,198354,Harpur
277123,126,Ballia,977,Rasra,198488,Hathoudi
221712,126,Ballia,977,Rasra,198425,Hathui
221712,126,Ballia,977,Rasra,198342,Jam
221711,126,Ballia,977,Rasra,198250,Kakri
221712,126,Ballia,977,Rasra,198420,Kesruya
221712,126,Ballia,977,Rasra,198238,Kharuaon
221712,126,Ballia,977,Rasra,198393,Kop
221712,126,Ballia,977,Rasra,198214,Kothiya
221712,126,Ballia,977,Rasra,198273,Kusaha Bujurg
221712,126,Ballia,977,Rasra,198405,Lakhneshsar Dih
221712,126,Ballia,977,Rasra,198439,Lawkara
221712,126,Ballia,977,Rasra,198441,Madava
221712,126,Ballia,977,Rasra,198380,Maniyarpur
221712,126,Ballia,977,Rasra,198424,Motira
221712,126,Ballia,977,Rasra,198398,Naghar
221712,126,Ballia,977,Rasra,198539,Narachh
221712,126,Ballia,977,Rasra,198338,Narla
221712,126,Ballia,977,Rasra,198601,Nasirpur
221711,126,Ballia,977,Rasra,198225,Nikasi
221712,126,Ballia,977,Rasra,198369,Pakad Bojh
221711,126,Ballia,977,Rasra,198212,Parshurampur
221712,126,Ballia,977,Rasra,198295,Patna
277123,126,Ballia,977,Rasra,198397,Piparahi
221712,126,Ballia,977,Rasra,198360,Puramaniyar Tiwari
221712,126,Ballia,977,Rasra,198301,Rajmalpur Urf Nawapur
221712,126,Ballia,977,Rasra,198508,Rampur Khila
221712,126,Ballia,977,Rasra,198349,Roura Chawar
221712,126,Ballia,977,Rasra,198387,Rudrapur Urf Pandeypur
221712,126,Ballia,977,Rasra,198427,Sakri
221712,126,Ballia,977,Rasra,198277,Saray Bharati
221712,126,Ballia,977,Rasra,198404,Sardilpur
221712,126,Ballia,977,Rasra,198368,Savrupur
277123,126,Ballia,977,Rasra,198471,Sawan
221711,126,Ballia,977,Rasra,198257,Sonwani
221712,126,Ballia,977,Rasra,198316,Sului T. Pachwar
221712,126,Ballia,977,Rasra,198247,Sutanipur
277123,126,Ballia,977,Rasra,198467,Tarwa
221712,126,Ballia,977,Rasra,198396,Tiwaripur
221712,126,Ballia,977,Rasra,198351,Urdaina
221711,126,Ballia,977,Rasra,198209,Veer Chandraha
277303,126,Ballia,976,Sikanderpur,198077,Araji Kariyapar
277207,126,Ballia,976,Sikanderpur,198177,Asana
277303,126,Ballia,976,Sikanderpur,198030,Belatari Mangalpur
221711,126,Ballia,976,Sikanderpur,940527,Bhada Mafi
277303,126,Ballia,976,Sikanderpur,198035,Bhati
277303,126,Ballia,976,Sikanderpur,198067,Chak Chakunda
277202,126,Ballia,976,Sikanderpur,940530,Chakfathullah
277202,126,Ballia,976,Sikanderpur,940532,Chaknarayan
277303,126,Ballia,976,Sikanderpur,198023,Chak Sabut
277207,126,Ballia,976,Sikanderpur,198034,Chak Thakur Dwara
277303,126,Ballia,976,Sikanderpur,198099,Dhaneja
277303,126,Ballia,976,Sikanderpur,198182,Dharampur
277207,126,Ballia,976,Sikanderpur,198189,Fatehpur Khas
277303,126,Ballia,976,Sikanderpur,198066,Gang Kishor
277303,126,Ballia,976,Sikanderpur,198108,Gouri
277303,126,Ballia,976,Sikanderpur,198041,Karmouta
277303,126,Ballia,976,Sikanderpur,198103,Kathwallia
277303,126,Ballia,976,Sikanderpur,198052,Kishor Chetan
277303,126,Ballia,976,Sikanderpur,198144,Koodiya
277303,126,Ballia,976,Sikanderpur,198095,Punai Par
277123,126,Ballia,976,Sikanderpur,198148,Raxa Dannia
277303,126,Ballia,976,Sikanderpur,198097,Sandawapur
277303,126,Ballia,976,Sikanderpur,198070,Santhi Chatur
277303,126,Ballia,976,Sikanderpur,198158,Sardahi
277303,126,Ballia,976,Sikanderpur,198071,Siwan Khurd
277202,126,Ballia,976,Sikanderpur,198086,Tandawa Taa Basti
277303,126,Ballia,976,Sikanderpur,198020,Walidadpur
271201,127,Balrampur,925,Balrampur,173190,Andhar Purwa
271201,127,Balrampur,925,Balrampur,173219,Arnahawa
271201,127,Balrampur,925,Balrampur,173324,Bagahi
271201,127,Balrampur,925,Balrampur,173320,Baijpur
271201,127,Balrampur,925,Balrampur,173305,Balrampur(Rural)
271201,127,Balrampur,925,Balrampur,173166,Barahawa
271201,127,Balrampur,925,Balrampur,173329,Baraipur
271201,127,Balrampur,925,Balrampur,173209,Bhagata
271201,127,Balrampur,925,Balrampur,173395,Bhusailwa
271201,127,Balrampur,925,Balrampur,173338,Birahimpur
271201,127,Balrampur,925,Balrampur,173160,Bishunpur Barhaipurwa
271201,127,Balrampur,925,Balrampur,173279,Chakawa
271201,127,Balrampur,925,Balrampur,173235,Chauka Kalan
271201,127,Balrampur,925,Balrampur,173340,Dulhapur
271201,127,Balrampur,925,Balrampur,173172,Ganjdahwa
271201,127,Balrampur,925,Balrampur,173212,Ganwaria
271201,127,Balrampur,925,Balrampur,173185,Gopalpur
271201,127,Balrampur,925,Balrampur,173317,Gopalpur
271201,127,Balrampur,925,Balrampur,173358,Harbaspur
271201,127,Balrampur,925,Balrampur,173334,Jamunahi
271201,127,Balrampur,925,Balrampur,173225,Kaili
271201,127,Balrampur,925,Balrampur,173249,Kerwania
271201,127,Balrampur,925,Balrampur,173263,Khairahnia
271201,127,Balrampur,925,Balrampur,173331,Khutehna
271201,127,Balrampur,925,Balrampur,173271,Kodari
271201,127,Balrampur,925,Balrampur,173167,Lakhahi
271201,127,Balrampur,925,Balrampur,173150,Lakhanipur
271201,127,Balrampur,925,Balrampur,173354,Mahadeo Misir
271201,127,Balrampur,925,Balrampur,173348,Nand Nagar
271201,127,Balrampur,925,Balrampur,173285,Raghavpur
271201,127,Balrampur,925,Balrampur,173390,Ronwari
271201,127,Balrampur,925,Balrampur,173282,Semrahna
271201,127,Balrampur,925,Balrampur,173308,Zorawarpur
271206,127,Balrampur,926,Tulsipur,173736,Achkawapur
271208,127,Balrampur,926,Tulsipur,173663,Bankatwa Tharoo
271208,127,Balrampur,926,Tulsipur,173472,Bhagwanpur
271208,127,Balrampur,926,Tulsipur,173778,Bhagwanpur Khadar
271208,127,Balrampur,926,Tulsipur,173666,Bhagwanpur Koder
271208,127,Balrampur,926,Tulsipur,173761,Bhaisahwa
271208,127,Balrampur,926,Tulsipur,173669,Bhauri Sal
271206,127,Balrampur,926,Tulsipur,173668,Bhushar Fagai
271208,127,Balrampur,926,Tulsipur,173621,Biloha
271208,127,Balrampur,926,Tulsipur,173665,Bishunpar Bisrampur
271208,127,Balrampur,926,Tulsipur,173509,Bishunpur Khairahnia
271208,127,Balrampur,926,Tulsipur,173416,Dhanaura
271208,127,Balrampur,926,Tulsipur,173617,Dhandhara
271206,127,Balrampur,926,Tulsipur,173765,Faruhwa
271208,127,Balrampur,926,Tulsipur,173558,Gainsari
271208,127,Balrampur,926,Tulsipur,173429,Ganeshpur
271208,127,Balrampur,926,Tulsipur,173733,Ganwaria Bagulaha
271208,127,Balrampur,926,Tulsipur,173539,Ganwaria Kalan
271206,127,Balrampur,926,Tulsipur,173430,Garhwa
271206,127,Balrampur,926,Tulsipur,173635,Gaura
271208,127,Balrampur,926,Tulsipur,173610,Jagdeeshpur
271210,127,Balrampur,926,Tulsipur,173606,Jamuni Kalan
271206,127,Balrampur,926,Tulsipur,173580,Jeetpur
271208,127,Balrampur,926,Tulsipur,173496,Khairhaniya
271206,127,Balrampur,926,Tulsipur,173783,Kohar Gaddi Khader
271206,127,Balrampur,926,Tulsipur,173421,Kohdaura
271208,127,Balrampur,926,Tulsipur,173768,Laukahwa
271208,127,Balrampur,926,Tulsipur,173508,Laukahwa Madar Bux
271208,127,Balrampur,926,Tulsipur,173523,Lohti
271208,127,Balrampur,926,Tulsipur,173570,Madhav Deeh
271206,127,Balrampur,926,Tulsipur,173590,Mahadev Shivpur
271206,127,Balrampur,926,Tulsipur,173587,Majhauli
271208,127,Balrampur,926,Tulsipur,173633,Manki
271201,127,Balrampur,926,Tulsipur,173490,Mirzapur
271201,127,Balrampur,926,Tulsipur,173641,Misrauliya
271208,127,Balrampur,926,Tulsipur,173695,Misrauliya
271206,127,Balrampur,926,Tulsipur,173745,Motipur Harahwa
271206,127,Balrampur,926,Tulsipur,173426,Narainpur Jhingha
271206,127,Balrampur,926,Tulsipur,173764,Narchahwa Sanoman
271208,127,Balrampur,926,Tulsipur,173551,Nava Nagar
271208,127,Balrampur,926,Tulsipur,173448,Piprahwa Bisunpur
271208,127,Balrampur,926,Tulsipur,173763,Pipra Jamuni
271208,127,Balrampur,926,Tulsipur,173697,Ramnagar
271201,127,Balrampur,926,Tulsipur,173484,Roop Nager
271201,127,Balrampur,926,Tulsipur,173642,Sadwapur
271201,127,Balrampur,926,Tulsipur,173659,Sakra Sakri
271201,127,Balrampur,926,Tulsipur,173559,Sathi
271201,127,Balrampur,926,Tulsipur,173522,Shankerpur Fata
271201,127,Balrampur,926,Tulsipur,173452,Shitlapur Dehat
271201,127,Balrampur,926,Tulsipur,173690,Sishania Ghoplapur
271201,127,Balrampur,926,Tulsipur,173756,Sonhati
271604,127,Balrampur,927,Utraula,173916,Allah Nager
210201,128,Banda,873,Atarra,155239,Mahotara
210201,128,Banda,873,Atarra,155248,Oraha
210122,128,Banda,873,Atarra,155226,Shahpur Sani
210121,128,Banda,872,Baberu,155055,Aliha
210121,128,Banda,872,Baberu,155022,Anvan
210121,128,Banda,872,Baberu,155005,Bhabhuwa
210121,128,Banda,872,Baberu,155149,Bhadehadu
210122,128,Banda,872,Baberu,155167,Bisandee
210121,128,Banda,872,Baberu,155028,Byounja
210121,128,Banda,872,Baberu,155000,Didouli Mafee
210121,128,Banda,872,Baberu,155147,Fufundee
210121,128,Banda,872,Baberu,155146,Korram
210121,128,Banda,872,Baberu,155025,Kuchendoo
210121,128,Banda,872,Baberu,155014,Majhila
210121,128,Banda,872,Baberu,155002,Miyan Baroulee
210121,128,Banda,872,Baberu,154993,Nibhaura
210121,128,Banda,872,Baberu,155043,Pandaree
210121,128,Banda,872,Baberu,155019,Paras
210121,128,Banda,872,Baberu,155030,Patvan
210121,128,Banda,872,Baberu,155162,Pavaiya
210121,128,Banda,872,Baberu,155057,Pesta
210122,128,Banda,872,Baberu,155169,Rachha
210121,128,Banda,872,Baberu,155049,Ragoulee
210122,128,Banda,872,Baberu,155170,Ranipur
210121,128,Banda,872,Baberu,155024,Santar
210121,128,Banda,872,Baberu,155031,Tharthuwa
210121,128,Banda,872,Baberu,155041,Tola Kalan
210128,128,Banda,871,Banda,941315,Amlikaur Khadar
210128,128,Banda,871,Banda,154926,Badeha
210128,128,Banda,871,Banda,154901,Goharwa
210128,128,Banda,871,Banda,154846,Jariya
210128,128,Banda,871,Banda,941318,Jauharpur Khadar
210128,128,Banda,871,Banda,154875,Kalyanpur
210128,128,Banda,871,Banda,154857,Lalauli
210128,128,Banda,871,Banda,154849,Macha
210128,128,Banda,871,Banda,154893,Mahui
210129,128,Banda,871,Banda,154955,Mathana Khera
210128,128,Banda,871,Banda,154856,Sindhauli
210128,128,Banda,871,Banda,154887,Sonrahi
210128,128,Banda,871,Banda,154885,Tindawari Rural
210128,128,Banda,871,Banda,154880,Toliya
210121,128,Banda,874,Naraini,155452,Badausa Sani
210129,128,Banda,874,Naraini,155349,Baheri
210129,128,Banda,874,Naraini,155335,Bariyari
210129,128,Banda,874,Naraini,155396,Baryarpur
210129,128,Banda,874,Naraini,155425,Dahuri
210129,128,Banda,874,Naraini,155402,Divali
210129,128,Banda,874,Naraini,155462,Girdharpur
210129,128,Banda,874,Naraini,155454,Haripur
210201,128,Banda,874,Naraini,155362,Kalhara
210129,128,Banda,874,Naraini,155443,Khalari
210129,128,Banda,874,Naraini,155461,Lad Pahadi
210129,128,Banda,874,Naraini,155337,Mau Girwan
210129,128,Banda,874,Naraini,155412,Nibi
210129,128,Banda,874,Naraini,155463,Pahadi Mafi
210129,128,Banda,874,Naraini,155351,Pahadpur
210201,128,Banda,874,Naraini,155429,Palhari Badausa
210129,128,Banda,874,Naraini,155367,Pangara
210129,128,Banda,874,Naraini,155435,Pongari
210129,128,Banda,874,Naraini,155455,Purainiya
210129,128,Banda,874,Naraini,155375,Rampur Murdi
210129,128,Banda,874,Naraini,155352,Tarkhari
210129,128,Banda,6157,Pailani,154800,Basdhari
