stateCode,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
29,251881,Gangawati,City Municipal Council,543,Koppal,FULL MATCH
29,251882,Koppal,City Municipal Council,543,Koppal,FULL MATCH
29,251884,Nargund,Town Municipal Council,537,Gadag,FULL MATCH
29,251885,Ron,Town Municipal Council,537,Gadag,FULL MATCH
29,251886,Gajendragarh,Town Municipal Council,537,Gadag,FULL MATCH
29,251887,Naregal,Town Panchayat,537,Gadag,FULL MATCH
29,251888,Gadag-Betigeri,City Municipal Council,,,NO MATCH
29,251889,Mulgund,Town Panchayat,537,Gadag,FULL MATCH
29,251890,Shirahatti,Town Panchayat,537,Gadag,FULL MATCH
29,251891,Lakshmeshwar,Town Municipal Council,537,Gadag,FULL MATCH
29,251892,Mundargi,Town Municipal Council,537,Gadag,FULL MATCH
29,251893,Hubballi-Dharwad,Municipal Corporations,536,Dharwad,FULL MATCH
29,251894,Alnavar,Town Panchayat,536,Dharwad,FULL MATCH
29,251895,Navalgund,Town Municipal Council,536,Dharwad,FULL MATCH
29,251896,Annigeri,Town Municipal Council,536,Dharwad,FULL MATCH
29,251897,Kalghatgi,Town Panchayat,536,Dharwad,FULL MATCH
29,251898,Kundgol,Town Panchayat,536,Dharwad,FULL MATCH
29,251899,Dandeli,City Municipal Council,550,Uttara Kannada,FULL MATCH
29,251900,Karwar,City Municipal Council,550,Uttara Kannada,FULL MATCH
29,251901,Haliyal,Town Municipal Council,550,Uttara Kannada,FULL MATCH
29,251903,Yellapur,Town Panchayat,550,Uttara Kannada,FULL MATCH
29,251904,Mundgod,Town Panchayat,550,Uttara Kannada,FULL MATCH
29,251905,Sirsi,City Municipal Council,550,Uttara Kannada,FULL MATCH
29,251906,Ankola,Town Municipal Council,550,Uttara Kannada,FULL MATCH
29,251907,Kumta,Town Municipal Council,550,Uttara Kannada,FULL MATCH
29,251908,Siddapur,Town Panchayat,550,Uttara Kannada,FULL MATCH
29,251909,Honavar,Town Panchayat,550,Uttara Kannada,FULL MATCH
29,251911,Bhatkal,Town Municipal Council,550,Uttara Kannada,FULL MATCH
29,251912,Shiggaon,Town Municipal Council,540,Haveri,FULL MATCH
29,251913,Bankapura,Town Municipal Council,540,Haveri,FULL MATCH
29,251914,Savanur,Town Municipal Council,540,Haveri,FULL MATCH
29,251915,Hangal,Town Municipal Council,540,Haveri,FULL MATCH
29,251916,Haveri,City Municipal Council,540,Haveri,FULL MATCH
29,251917,Byadgi,Town Municipal Council,540,Haveri,FULL MATCH
29,251918,Hirekerur,Town Panchayat,540,Haveri,FULL MATCH
29,251919,Ranibennur,City Municipal Council,540,Haveri,FULL MATCH
29,251921,Hoovina Hadagalli,Town Municipal Council,738,Vijayanagara,FULL MATCH
29,251922,Hosapete,City Municipal Council,738,Vijayanagara,FULL MATCH
29,251924,Kampli,Town Municipal Council,"528, 738",Ballari | Vijayanagara,FULL MATCH
29,251925,Siruguppa,City Municipal Council,528,Ballari,FULL MATCH
29,251926,Tekkalakote,Town Panchayat,528,Ballari,FULL MATCH
29,251927,Ballari,Municipal Corporations,528,Ballari,FULL MATCH
29,251929,Sandur,Town Municipal Council,528,Ballari,FULL MATCH
29,251930,Kudligi,Town Panchayat,738,Vijayanagara,FULL MATCH
29,251931,Kotturu,Town Panchayat,"528, 738",Ballari | Vijayanagara,FULL MATCH
29,251932,Molakalmuru,Town Panchayat,533,Chitradurga,FULL MATCH
29,251933,Challakere,City Municipal Council,533,Chitradurga,FULL MATCH
29,251934,Chitradurga,City Municipal Council,533,Chitradurga,FULL MATCH
29,251935,Holalkere,Town Municipal Council,533,Chitradurga,FULL MATCH
29,251936,Hosdurga,Town Municipal Council,533,Chitradurga,FULL MATCH
29,251937,Hiriyur,City Municipal Council,533,Chitradurga,FULL MATCH
29,251938,Harihar,City Municipal Council,535,Davanagere,FULL MATCH
29,251939,Harapanahalli,Town Municipal Council,738,Vijayanagara,FULL MATCH
29,251940,Jagalur,Town Panchayat,535,Davanagere,FULL MATCH
29,251941,Davanagere,Municipal Corporations,535,Davanagere,FULL MATCH
29,251942,Honnali,Town Municipal Council,535,Davanagere,FULL MATCH
29,251943,Channagiri,Town Municipal Council,535,Davanagere,FULL MATCH
29,251945,Sagar,City Municipal Council,547,Shivamogga,FULL MATCH
29,251946,Sorab,Town Municipal Council,547,Shivamogga,FULL MATCH
29,251947,Siralkoppa,Town Municipal Council,547,Shivamogga,FULL MATCH
29,251948,Shikarpur,Town Municipal Council,547,Shivamogga,FULL MATCH
29,251949,Hosanagara,Town Panchayat,547,Shivamogga,FULL MATCH
29,251950,Tirthahalli,Town Panchayat,547,Shivamogga,FULL MATCH
29,251951,Shivamogga,Municipal Corporations,547,Shivamogga,FULL MATCH
29,251952,Bhadravati,City Municipal Council,547,Shivamogga,FULL MATCH
29,251953,Kundapura,Town Municipal Council,549,Udupi,FULL MATCH
29,251954,Saligram,Town Panchayat,549,Udupi,FULL MATCH
29,251955,Udupi,City Municipal Council,549,Udupi,AMBIGUOUS MATCH
29,251958,Karkal,Town Municipal Council,549,Udupi,FULL MATCH
29,251959,Sringeri,Town Panchayat,532,Chikkamagaluru,FULL MATCH
29,251960,Koppa,Town Panchayat,532,Chikkamagaluru,FULL MATCH
29,251961,Narasimharajapura,Town Panchayat,532,Chikkamagaluru,FULL MATCH
29,251962,Tarikere,Town Municipal Council,532,Chikkamagaluru,FULL MATCH
29,251963,Birur,Town Municipal Council,532,Chikkamagaluru,FULL MATCH
29,251964,Kadur,Town Municipal Council,532,Chikkamagaluru,FULL MATCH
29,251965,Chikkamagaluru,City Municipal Council,532,Chikkamagaluru,FULL MATCH
29,251967,Kudremukh,Notified Area Council,532,Chikkamagaluru,FULL MATCH
29,251968,Chiknayakanhalli,Town Municipal Council,548,Tumakuru,FULL MATCH
29,251969,Sira,City Municipal Council,548,Tumakuru,FULL MATCH
29,251970,Pavagada,Town Municipal Council,548,Tumakuru,FULL MATCH
29,251971,Madhugiri,Town Municipal Council,548,Tumakuru,FULL MATCH
29,251972,Koratagere,Town Panchayat,548,Tumakuru,FULL MATCH
29,251973,Tumakuru,Municipal Corporations,548,Tumakuru,FULL MATCH
29,251974,Gubbi,Town Panchayat,548,Tumakuru,FULL MATCH
29,251975,Tiptur,City Municipal Council,548,Tumakuru,FULL MATCH
29,251976,Turuvekere,Town Panchayat,548,Tumakuru,FULL MATCH
29,251977,Kunigal,Town Municipal Council,548,Tumakuru,FULL MATCH
29,251978,Gauribidanur,City Municipal Council,630,Chikkaballapura,FULL MATCH
29,251979,Chik Ballapur,City Municipal Council,630,Chikkaballapura,FULL MATCH
29,251980,Gudibanda,Town Panchayat,630,Chikkaballapura,FULL MATCH
29,251981,Bagepalli,Town Municipal Council,630,Chikkaballapura,FULL MATCH
29,251982,Sidlaghatta,City Municipal Council,,,NO MATCH
29,251983,Chintamani,City Municipal Council,630,Chikkaballapura,FULL MATCH
29,251984,Srinivaspur,Town Municipal Council,542,Kolar,FULL MATCH
29,251985,Kolar,City Municipal Council,542,Kolar,FULL MATCH
29,251986,Malur,Town Municipal Council,542,Kolar,FULL MATCH
29,251988,Robertson Pet,City Municipal Council,,,NO MATCH
29,251989,Mulbagal,City Municipal Council,542,Kolar,FULL MATCH
29,251990,Nelamangala,City Municipal Council,"525, 526",Bengaluru Urban | Bengaluru Rural,FULL MATCH
29,251992,Dod Ballapur,City Municipal Council,526,Bengaluru Rural,FULL MATCH
29,251993,Vijayapura,Municipal Corporations,,,NO MATCH
29,251994,Devanahalli,Town Municipal Council,526,Bengaluru Rural,FULL MATCH
29,251995,Hosakote,City Municipal Council,526,Bengaluru Rural,FULL MATCH
29,251996,Magadi,Town Municipal Council,631,Bengaluru South,FULL MATCH
29,252001,Krishnarajpet,Town Municipal Council,544,Mandya,FULL MATCH
29,252002,Nagamangala,Town Municipal Council,544,Mandya,FULL MATCH
29,252003,Pandavapura,Town Municipal Council,544,Mandya,FULL MATCH
29,252004,Shrirangapattana,Town Municipal Council,544,Mandya,FULL MATCH
29,252005,Mandya,City Municipal Council,544,Mandya,FULL MATCH
29,252006,Maddur,Town Municipal Council,544,Mandya,FULL MATCH
29,252007,Malavalli,Town Municipal Council,544,Mandya,FULL MATCH
29,252008,Sakleshpur,Town Municipal Council,539,Hassan,FULL MATCH
29,252009,Belur,Town Municipal Council,539,Hassan,FULL MATCH
29,252010,Arsikere,City Municipal Council,539,Hassan,FULL MATCH
29,252012,Hassan,City Municipal Council,539,Hassan,FULL MATCH
29,252013,Alur,Town Panchayat,539,Hassan,FULL MATCH
29,252014,Arkalgud,Town Panchayat,539,Hassan,FULL MATCH
29,252015,Hole Narsipur,Town Municipal Council,539,Hassan,FULL MATCH
29,252016,Channarayapatna,Town Municipal Council,539,Hassan,FULL MATCH
29,252017,Mulki,Town Panchayat,534,Dakshina Kannada,FULL MATCH
29,252018,Mudbidri,Town Municipal Council,534,Dakshina Kannada,FULL MATCH
29,252021,Mangaluru,Municipal Corporations,534,Dakshina Kannada,FULL MATCH
29,252027,Ullal,City Municipal Council,534,Dakshina Kannada,FULL MATCH
29,252029,Someshwar,Town Municipal Council,534,Dakshina Kannada,FULL MATCH
29,252033,Bantval,Town Municipal Council,534,Dakshina Kannada,FULL MATCH
29,252034,Beltangadi,Town Panchayat,534,Dakshina Kannada,FULL MATCH
29,252035,Puttur,City Municipal Council,534,Dakshina Kannada,FULL MATCH
29,252036,Sulya,Town Panchayat,534,Dakshina Kannada,FULL MATCH
29,252037,Madikeri,City Municipal Council,541,Kodagu,FULL MATCH
29,252038,Somvarpet,Town Panchayat,541,Kodagu,FULL MATCH
29,252039,Kushalnagar,Town Municipal Council,541,Kodagu,FULL MATCH
29,252040,Virajpet,Town Municipal Council,541,Kodagu,FULL MATCH
29,252042,Piriyapatna,Town Municipal Council,545,Mysuru,FULL MATCH
29,252043,Hunsur,City Municipal Council,545,Mysuru,FULL MATCH
29,252045,Mysuru,Municipal Corporations,545,Mysuru,AMBIGUOUS MATCH
29,252049,Heggadadevankote,Town Municipal Council,545,Mysuru,FULL MATCH
29,252050,Nanjangud,City Municipal Council,545,Mysuru,FULL MATCH
29,252051,Bannur,Town Municipal Council,545,Mysuru,FULL MATCH
29,252052,Tirumakudal - Narsipur,Town Municipal Council,"531, 545",Chamarajanagar | Mysuru,FULL MATCH
29,252053,Gundlupet,Town Municipal Council,531,Chamarajanagar,FULL MATCH
29,252054,Chamarajanagar,City Municipal Council,531,Chamarajanagar,FULL MATCH
29,252055,Yelandur,Town Panchayat,531,Chamarajanagar,FULL MATCH
29,252056,Kollegal,City Municipal Council,531,Chamarajanagar,FULL MATCH
30,252057,Pernem,Municipality,551,North Goa,FULL MATCH
30,252061,Mapusa,Municipality,551,North Goa,FULL MATCH
30,252071,City Corporation Panaji,Municipal Corporations,551,North Goa,AMBIGUOUS MATCH
30,252075,Bicholim,Municipality,551,North Goa,FULL MATCH
30,252077,Sankhali,Municipality,551,North Goa,FULL MATCH
30,252079,Valpoi,Municipality,551,North Goa,FULL MATCH
30,252082,Ponda,Municipality,552,South Goa,FULL MATCH
30,252084,Mormugao,Municipality,552,South Goa,FULL MATCH
30,252087,Margao,Municipality,552,South Goa,FULL MATCH
30,252095,Cuncolim,Municipality,"552, 793",South Goa | Kushavati,FULL MATCH
30,252096,Curchorem Cacora,Municipality,"552, 793",South Goa | Kushavati,FULL MATCH
30,252097,Quepem,Municipality,"552, 793",South Goa | Kushavati,FULL MATCH
30,252099,Sanguem,Municipality,793,Kushavati,FULL MATCH
30,252100,Canacona,Municipality,793,Kushavati,FULL MATCH
32,252108,Kasaragod,Municipality,"555, 558",Ernakulam | Kasaragod,AMBIGUOUS MATCH
32,252110,Kanhangad,Municipality,"555, 558",Ernakulam | Kasaragod,AMBIGUOUS MATCH
32,252111,Payyannur,Municipality,"555, 557",Ernakulam | Kannur,AMBIGUOUS MATCH
32,252112,Taliparamba,Municipality,"555, 557",Ernakulam | Kannur,AMBIGUOUS MATCH
32,252125,Kannur,Municipal Corporations,"555, 557",Ernakulam | Kannur,AMBIGUOUS MATCH
32,252139,Mattannur,Municipality,"555, 557",Ernakulam | Kannur,AMBIGUOUS MATCH
32,252144,Koothuparamba,Municipality,"555, 557",Ernakulam | Kannur,AMBIGUOUS MATCH
32,252149,Thalassery,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252155,Kalpetta,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252157,Vatakara,Municipality,"555, 561",Ernakulam | Kozhikode,AMBIGUOUS MATCH
32,252159,Koyilandy,Municipality,"555, 561",Ernakulam | Kozhikode,AMBIGUOUS MATCH
32,252160,Kozhikode,Municipal Corporations,"555, 561",Ernakulam | Kozhikode,AMBIGUOUS MATCH
32,252169,Manjeri,Municipality,"555, 562",Ernakulam | Malappuram,AMBIGUOUS MATCH
32,252170,Malappuram,Municipality,"555, 562",Ernakulam | Malappuram,AMBIGUOUS MATCH
32,252171,Perinthalmanna,Municipality,"555, 562",Ernakulam | Malappuram,AMBIGUOUS MATCH
32,252172,Tirur,Municipality,"555, 562",Ernakulam | Malappuram,AMBIGUOUS MATCH
32,252173,Ponnani,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252174,Shoranur,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252175,Ottappalam,Municipality,"555, 563",Ernakulam | Palakkad,AMBIGUOUS MATCH
32,252176,Palakkad,Municipality,"555, 563",Ernakulam | Palakkad,AMBIGUOUS MATCH
32,252178,Chittur-Thathamangalam,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252180,Kunnamkulam,Municipality,"555, 566",Ernakulam | Thrissur,AMBIGUOUS MATCH
32,252181,Chavakkad,Municipality,"555, 566",Ernakulam | Thrissur,AMBIGUOUS MATCH
32,252184,Guruvayoor,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252194,Thrissur,Municipal Corporations,555,Ernakulam,AMBIGUOUS MATCH
32,252200,Kodungallur,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252204,Irinjalakuda,Municipality,"555, 566",Ernakulam | Thrissur,AMBIGUOUS MATCH
32,252205,Chalakudy,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252207,Perumbavoor,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252208,Angamaly,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252211,Aluva,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252215,Paravur,Municipality,"555, 559",Ernakulam | Kollam,AMBIGUOUS MATCH
32,252218,Eloor,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252220,Kochi,Municipal Corporations,555,Ernakulam,FULL MATCH
32,252224,Kalamassery,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252226,Maradu,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252227,Thrippunithura,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252230,Muvattupuzha,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252231,Kothamangalam,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252233,Thodupuzha,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252234,Palai,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252236,Vaikom,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252238,Kottayam,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252239,Changanassery,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252242,Cherthala,Municipality,"554, 555",Alappuzha | Ernakulam,AMBIGUOUS MATCH
32,252247,Alappuzha,Municipality,"554, 555",Alappuzha | Ernakulam,AMBIGUOUS MATCH
32,252248,Kayamkulam,Municipality,"554, 555",Alappuzha | Ernakulam,AMBIGUOUS MATCH
32,252249,Chengannur,Municipality,"554, 555",Alappuzha | Ernakulam,AMBIGUOUS MATCH
32,252250,Mavelikkara,Municipality,"554, 555",Alappuzha | Ernakulam,AMBIGUOUS MATCH
32,252251,Thiruvalla,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252252,Pathanamthitta,Municipality,"555, 564",Ernakulam | Pathanamthitta,AMBIGUOUS MATCH
32,252253,Adoor,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252254,Punalur,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252255,Kollam,Municipal Corporations,"555, 559",Ernakulam | Kollam,AMBIGUOUS MATCH
32,252256,Paravoor,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252257,Varkala,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252258,Attingal,Municipality,555,Ernakulam,AMBIGUOUS MATCH
32,252259,Nedumangad,Municipality,"555, 565",Ernakulam | Thiruvananthapuram,AMBIGUOUS MATCH
32,252260,Thiruvananthapuram,Municipal Corporations,"555, 565",Ernakulam | Thiruvananthapuram,AMBIGUOUS MATCH
32,252261,Neyyattinkara,Municipality,"555, 565",Ernakulam | Thiruvananthapuram,AMBIGUOUS MATCH
33,252262,Gummidipoondi,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252263,Arani,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252264,Ponneri,Municipality,589,Thiruvallur,FULL MATCH
33,252265,Minjur,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252268,Uthukkottai,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252269,Tiruttani,Municipality,589,Thiruvallur,FULL MATCH
33,252270,Pallipattu,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252271,Pothatturpettai,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252273,Tiruvallur,Municipality,589,Thiruvallur,FULL MATCH
33,252275,Thirunindravur,Municipality,589,Thiruvallur,FULL MATCH
33,252276,Avadi,Municipal Corporations,589,Thiruvallur,FULL MATCH
33,252277,Thiruverkadu,Municipality,"568, 589",Chennai | Thiruvallur,FULL MATCH
33,252278,Poonamallee,Municipality,"574, 589",Kancheepuram | Thiruvallur,FULL MATCH
33,252279,Thirumazhisai,Town Panchayat,589,Thiruvallur,FULL MATCH
33,252283,Naravarikuppam,Town Panchayat,"568, 589",Chennai | Thiruvallur,FULL MATCH
33,252294,Greater Chennai Corporation,Municipal Corporations,"568, 589, 730",Chennai | Thiruvallur | Chengalpattu,AMBIGUOUS MATCH
33,252295,Mangadu,Municipality,574,Kancheepuram,FULL MATCH
33,252298,Kundrathur,Municipality,"574, 589",Kancheepuram | Thiruvallur,FULL MATCH
33,252299,Sriperumbudur,Municipality,"574, 589",Kancheepuram | Thiruvallur,FULL MATCH
33,252319,Tambaram,Municipal Corporations,"589, 730",Thiruvallur | Chengalpattu,AMBIGUOUS MATCH
33,252329,Nandivaram - Guduvancheri,Municipality,"574, 730",Kancheepuram | Chengalpattu,FULL MATCH
33,252330,Maraimalainagar,Municipality,730,Chengalpattu,FULL MATCH
33,252332,Thiruporur,Town Panchayat,730,Chengalpattu,FULL MATCH
33,252333,Chengalpattu,Municipality,730,Chengalpattu,FULL MATCH
33,252336,Kancheepuram,Municipal Corporations,574,Kancheepuram,FULL MATCH
33,252340,Ayyampettai,Town Panchayat,586,Thanjavur,FULL MATCH
33,252341,Walajabad,Town Panchayat,574,Kancheepuram,FULL MATCH
33,252342,Uthiramerur,Town Panchayat,"574, 730",Kancheepuram | Chengalpattu,FULL MATCH
33,252343,Tirukalukundram,Town Panchayat,730,Chengalpattu,FULL MATCH
33,252344,Mamallapuram,Municipality,730,Chengalpattu,FULL MATCH
33,252346,Karunguzhi,Town Panchayat,730,Chengalpattu,FULL MATCH
33,252347,Madurantakam,Municipality,730,Chengalpattu,FULL MATCH
33,252348,Acharapakkam,Town Panchayat,730,Chengalpattu,FULL MATCH
33,252349,Edaikazhinadu,Town Panchayat,730,Chengalpattu,FULL MATCH
33,252350,Pernambut,Municipality,595,Vellore,FULL MATCH
33,252351,Gudiyatham,Municipality,595,Vellore,FULL MATCH
33,252359,Thiruvalam,Town Panchayat,"595, 731",Vellore | Ranipet,FULL MATCH
33,252360,Sholingur,Municipality,731,Ranipet,FULL MATCH
33,252361,Ammoor,Town Panchayat,731,Ranipet,FULL MATCH
33,252363,Narasingapuram,Municipality,584,Salem,FULL MATCH
33,252364,Ranipet,Municipality,731,Ranipet,FULL MATCH
33,252365,Walajapet,Municipality,731,Ranipet,FULL MATCH
33,252366,Melvisharam,Municipality,731,Ranipet,FULL MATCH
33,252367,Arakkonam,Municipality,731,Ranipet,AMBIGUOUS MATCH
33,252369,Nemili,Town Panchayat,731,Ranipet,FULL MATCH
33,252370,Thakkolam,Town Panchayat,731,Ranipet,FULL MATCH
33,252371,Kaveripakkam,Town Panchayat,731,Ranipet,FULL MATCH
33,252372,Panapakkam,Town Panchayat,731,Ranipet,AMBIGUOUS MATCH
33,252373,Arcot,Municipality,731,Ranipet,FULL MATCH
33,252374,Vilapakkam,Town Panchayat,731,Ranipet,FULL MATCH
33,252375,Timiri,Town Panchayat,"593, 731",Tiruvannamalai | Ranipet,FULL MATCH
33,252376,Kalavai,Town Panchayat,"593, 731",Tiruvannamalai | Ranipet,FULL MATCH
33,252377,Pallikonda,Town Panchayat,595,Vellore,FULL MATCH
33,252381,Vellore,Municipal Corporations,595,Vellore,FULL MATCH
33,252388,Pennathur,Town Panchayat,595,Vellore,FULL MATCH
33,252389,Odugathur,Town Panchayat,595,Vellore,FULL MATCH
33,252391,Ambur,Municipality,"595, 732",Vellore | Tirupathur,FULL MATCH
33,252392,Uthayendram,Town Panchayat,732,Tirupathur,FULL MATCH
33,252394,Vaniyambadi,Municipality,"595, 732",Vellore | Tirupathur,FULL MATCH
33,252395,Alangayam,Town Panchayat,732,Tirupathur,FULL MATCH
33,252396,Natrampalli,Town Panchayat,732,Tirupathur,FULL MATCH
33,252397,Jolarpet,Municipality,732,Tirupathur,FULL MATCH
33,252398,Thirupathur,Municipality,732,Tirupathur,FULL MATCH
33,252399,Hosur,Municipal Corporations,577,Krishnagiri,FULL MATCH
33,252401,Bargur,Town Panchayat,577,Krishnagiri,FULL MATCH
33,252402,Krishnagiri,Municipality,577,Krishnagiri,FULL MATCH
33,252404,Kaveripattinam,Town Panchayat,577,Krishnagiri,FULL MATCH
33,252405,Kelamangalam,Town Panchayat,577,Krishnagiri,FULL MATCH
33,252406,Denkanikottai,Town Panchayat,577,Krishnagiri,FULL MATCH
33,252407,Marandahalli,Town Panchayat,"571, 577",Dharmapuri | Krishnagiri,FULL MATCH
33,252408,Karimangalam,Town Panchayat,"571, 577",Dharmapuri | Krishnagiri,FULL MATCH
33,252409,Palakkodu,Town Panchayat,571,Dharmapuri,FULL MATCH
33,252410,Nagojanahalli,Town Panchayat,577,Krishnagiri,FULL MATCH
33,252411,Uthangarai,Town Panchayat,577,Krishnagiri,FULL MATCH
33,252412,Kambainallur,Town Panchayat,571,Dharmapuri,FULL MATCH
33,252413,Harur,Municipality,571,Dharmapuri,FULL MATCH
33,252414,Kadathur,Town Panchayat,571,Dharmapuri,FULL MATCH
33,252415,B.Mallapuram,Town Panchayat,571,Dharmapuri,FULL MATCH
33,252416,Pappireddipatti,Town Panchayat,"571, 584",Dharmapuri | Salem,FULL MATCH
33,252417,Dharmapuri,Municipality,571,Dharmapuri,FULL MATCH
